Code,Drug Name,Pack Size,Strength Measure,Name,Reimbursement Price,Non Proprietary Name,Ref Price,Dental,Reference Priced,INN
94417,"GenaMed Contiform Pack (Contains 1 Device) Small, Medium, Large 1 (A)",1,,"GENAMED CONTIFORM PACK (CONTAINS 1 DEVICE) SMALL, MEDIUM, LARGE",31.42,,0.0,N,N,
66834,Invokana (Lexon Ireland) Film Coated Tabs. 300 mg. 30  (A),30,300MG,INVOKANA (LEXON IRELAND),52.82,,0.0,N,N,CANAGLIFLOZIN
66835,Invokana (Originalis B.V.) Film Coated Tabs. 300 mg. 30 (A),30,300MG,INVOKANA (ORIGINALIS B.V.),52.82,,0.0,N,N,CANAGLIFLOZIN
67048,Apixaban Mylan Film Coated Tabs. 2.5 mg. 60 (A),60,2.5MG,APIXABAN MYLAN,26.28,,0.0,N,N,APIXABAN
66837,Serc-16 (P.C.O. Mfg.) Tabs. 90 (A),90,16MG,SERC-16 (P.C.O. MFG.),9.15,,7.776,N,Y,BETAHISTINE
67386,Zanidip (iMED Healthcare Ltd.) Film Coated Tabs. 20 mg. 28 (A),28,20MG,ZANIDIP (IMED HEALTHCARE LTD.),9.35,,4.76,N,Y,LERCANIDIPINE
67387,Zebinix (iMED Healthcare Ltd.) Tabs. 200 mg. 60 (A),60,200MG,ZEBINIX (IMED HEALTHCARE LTD.),59.37,,0.0,N,N,ESLICARBAZEPINE
89432,Pemazyre Tabs. 4.5 mg. 14 (A),14,4.5MG,PEMAZYRE,0.0,,0.0,N,N,PEMIGATINIB
94446,Oakmed Alginate Soft Convex Pouch Drainable CTF 20-44mm/Pre-Cut 25mm-40mm 20 (A),20,,OAKMED ALGINATE SOFT CONVEX POUCH DRAINABLE CTF 20-44MM/PRE-CUT 25MM-40MM,111.8,,0.0,N,N,
94448,Oakmed Ileostomy Alginate Stoma Care Pouch Drainable CTF 20mm-60mm/Pre-Cut 25mm-60mm 30 (A),30,,OAKMED ILEOSTOMY ALGINATE STOMA CARE POUCH DRAINABLE CTF 20MM-60MM/PRE-CUT 25MM-60MM,117.39,,0.0,N,N,
94449,Oakmed Mini Alginate Closed Pouch with Filter and Soft Covering to both sides CTF 10mm-50mm 30 (A),30,,OAKMED MINI ALGINATE CLOSED POUCH WITH FILTER AND SOFT COVERING TO BOTH SIDES CTF 10MM-50MM,103.14,,0.0,N,N,
94450,Oakmed Primo Alginate Standard Closed Pouch with Filter and Soft Covering to both sides CTF and Pre-Cut 30 (A),30,,OAKMED PRIMO ALGINATE STANDARD CLOSED POUCH WITH FILTER & SOFT COVERING TO BOTH SIDES CTF & PRE-CUT,103.14,,0.0,N,N,
94451,Oakmed Standard Alginate Low Profile Soft Convex Drainable Pouch CTF and Pre-Cut 20 (A),20,,OAKMED STANDARD ALGINATE LOW PROFILE SOFT CONVEX DRAINABLE POUCH CTF AND PRE-CUT,111.8,,0.0,N,N,
55559,Macrogol Pdr. for Oral Soln. 13.8 G. Sachet 30 (A),30,13.8G,MACROGOL PDR. FOR ORAL SOLN.,8.9,,0.0,N,N,MACROGOL
94421,Altrini Compact Fibre 125 ml. Pack 1 (A),1,,ALTRINI COMPACT FIBRE 125 ML. PACK,3.0,,0.0,N,N,PAEDIATRIC HIGH FIBRE ONS
89418,Aranesp (BModesto B.V.) Soln. for Inj. in Pre-filled Pen Sureclick 300 mcg. 1 (A),1,300MCG,ARANESP (BMODESTO B.V.) SOLN. FOR INJ. SURECLICK ,0.0,,0.0,N,N,DARBEPOETIN ALFA
89420,CellCept (BModesto B.V.) Film Coated Tabs. 500 mg. 50 (A),50,500MG,CELLCEPT (BMODESTO B.V.),0.0,,0.0,N,N,MYCOPHENOLIC ACID
89421,Eligard (P.C.O. Mfg.) Powder and Solv. for Soln. for Inj. 22.5 mg. 1 (A),1,22.5MG,ELIGARD (P.C.O. MFG.) PDR AND SOLV FOR,0.0,,0.0,N,N,LEUPRORELIN
89433,Pemazyre Tabs. 9 mg. 14 (A),14,9MG,PEMAZYRE,0.0,,0.0,N,N,PEMIGATINIB
89434,Pemazyre Tabs. 13.5 mg. 14 (A),14,13.5MG,PEMAZYRE,0.0,,0.0,N,N,PEMIGATINIB
89435,Pyzchiva Soln. for Inj. in Pre-filled Pen 45 mg./0.5 ml. 0.5 ml. 1 (A),1,45MG/0.5 ML,PYZCHIVA SOLN. FOR INJ. IN,0.0,,0.0,N,N,USTEKINUMAB
89436,Pyzchiva Soln. for Inj. in Pre-filled Pen 90 mg./1 ml. 1 ml. 1 (A),1,90MG/1 ML,PYZCHIVA SOLN. FOR INJ. IN,0.0,,0.0,N,N,USTEKINUMAB
89450,Sandostatin LAR (P.C.O. Mfg.) Pdr. and Solv. for Susp. for Inj. 20 mg. Vial 1 (A),1,20MG,SANDOSTATIN LAR (P.C.O. MFG.) PDR. AND SOLV. FOR,0.0,,0.0,N,N,OCTREOTIDE
89451,Sandostatin LAR (P.C.O. Mfg.) Pdr. and Solv. for Susp. for Inj. 30 mg. Vial 1 (A),1,30MG,SANDOSTATIN LAR (P.C.O. MFG.) PDR. AND SOLV. FOR,0.0,,0.0,N,N,OCTREOTIDE
89465,Wezenla Soln. for Inj. in Pre-filled Pen 45 mg./0.5 ml. 0.5 ml. 1 (A),1,45MG/0.5 ML,WEZENLA SOLN. FOR INJ. IN,0.0,,0.0,N,N,USTEKINUMAB
89466,Wezenla Soln. for Inj. in Pre-filled Pen 90 mg./1 ml. 1 ml. 1 (A),1,90MG/1 ML,WEZENLA SOLN. FOR INJ. IN,0.0,,0.0,N,N,USTEKINUMAB
67418,"Azecort Nasal Spray Susp. 137 mcg./50 mcg. per actuation, 23 G. Bottle 1 (A)",1,137/50MCG,AZECORT NASAL SPRAY,7.39,,7.39,N,Y,"FLUTICASONE, COMBINATIONS"
67419,Jubbonti Soln. for Inj. in Pre-filled Syringe 60 mg./ml. 1 ml. Pack 1 (A),1,60MG/ML,JUBBONTI SOLN. FOR INJ. IN,116.16,,0.0,N,N,DENOSUMAB
89393,Gilenya (iMED Healthcare Ltd.) Hard Caps. 0.5 mg. 28  (A),28,0.5MG,GILENYA (IMED HEALTHCARE LTD.),0.0,,615.16,N,Y,FINGOLIMOD
89447,Mubucho Film Coated Tabs. 79 mg. 30 (A),30,79MG,MUBUCHO,0.0,,0.0,N,N,DASATINIB
89448,Omvoh Soln. for Inj. in Pre-filled Pen 100 mg./1 ml. 2 (A),2,100MG/1 ML,OMVOH SOLN. FOR INJ. IN,0.0,,0.0,N,N,MIRIKIZUMAB
55573,Vivelle Transdermal Patch 75 mcg./24 hours 8  (A),8,75MCG,VIVELLE TRANSDERMAL,7.6,,0.0,N,N,ESTRADIOL
55576,Vivelle Transdermal Patch 100 mcg./24 hours 8 (A),8,100MCG,VIVELLE TRANSDERMAL,7.65,,0.0,N,N,ESTRADIOL
67421,Osvyrti Soln. for Inj. in Pre-filled Syringe 60 mg./ml. 1 ml. Pack 1 (A),1,60MG/ML,OSVYRTI SOLN. FOR INJ. IN,116.16,,0.0,N,N,DENOSUMAB
67423,Rosuva Film Coated Tabs. 10 mg. 28 (A),28,10MG,ROSUVA,3.33,,3.3292,N,Y,ROSUVASTATIN
67424,Rosuva Film Coated Tabs. 20 mg. 28 (A),28,20MG,ROSUVA,4.84,,4.8412,N,Y,ROSUVASTATIN
67425,Rosuva Film Coated Tabs. 40 mg. 28 (A),28,40MG,ROSUVA,8.16,,8.1592,N,Y,ROSUVASTATIN
67426,Verkazia Eye Drops Emulsion 1 mg./ml. 0.3 ml. Single Dose Containers 120 (A),120,1MG/ML,VERKAZIA EMULSION SINGLE DOSE CONTAINERS,333.91,,0.0,N,N,CICLOSPORIN
67341,Dabigatran Etexilate (Clonmel) Hard Caps. 150 mg. 60 (A),60,150MG,DABIGATRAN ETEXILATE (CLONMEL),26.31,,0.0,N,N,DABIGATRAN ETEXILATE
67343,Desunin Soft Caps. 25000 IU 4 (A),4,25000IU,DESUNIN,7.04,,0.0,N,N,COLECALCIFEROL
55577,Diazepam (Clonmel) Tabs. 2 mg. 28 (A),28,2MG,DIAZEPAM (CLONMEL),0.65,,0.0,Y,N,DIAZEPAM 
55578,Diazepam (Clonmel) Tabs. 5 mg. 28 (A),28,5MG,DIAZEPAM (CLONMEL),0.68,,0.0,Y,N,DIAZEPAM 
67412,Montelukast (Pinewood) Tabs. 10 mg. 28 (A),28,10MG,MONTELUKAST (PINEWOOD),5.88,,5.88,N,Y,MONTELUKAST
67413,Rosuva Film Coated Tabs. 5 mg. 28 (A),28,5MG,ROSUVA,2.42,,2.4192,N,Y,ROSUVASTATIN
67414,Rivaroxaban (KRKA Pharma) Film Coated Tabs. 10 mg. 30 (A),30,10MG,RIVAROXABAN (KRKA PHARMA),26.33,,0.0,N,N,RIVAROXABAN
67394,Ezetimibe/Atorvastatin (KRKA Pharma) Film Coated Tabs. 10 mg./10 mg. 30 (A),30,10/10MG,EZETIMIBE/ATORVASTATIN (KRKA PHARMA),14.39,,0.0,N,N,ATORVASTATIN AND EZETIMIBE
89457,Xospata Film Coated Tabs. 40 mg. 84 (A),84,40MG,XOSPATA,0.0,,0.0,N,N,GILTERITINIB
66829,Paliperidone TEVA Prolonged Release Susp. for Inj. in Pre-filled Syr. 75 mg. 1 (A),1,75MG,PALIPERIDONE TEVA PROLONGED RELEASE SUSP. FOR INJ. IN,106.35,,0.0,N,N,PALIPERIDONE 
66830,Paliperidone TEVA Prolonged Release Susp. for Inj. in Pre-filled Syr. 100 mg. 1 (A),1,100MG,PALIPERIDONE TEVA PROLONGED RELEASE SUSP. FOR INJ. IN,135.27,,0.0,N,N,PALIPERIDONE 
66831,Paliperidone TEVA Prolonged Release Susp. for Inj. in Pre-filled Syr. 150 mg. 1 (A),1,150MG,PALIPERIDONE TEVA PROLONGED RELEASE SUSP. FOR INJ. IN,192.45,,0.0,N,N,PALIPERIDONE 
89256,Pirfenidone axunio (Rowex) Film Coated Tabs. 801 mg. 84 (A),84,801MG,PIRFENIDONE AXUNIO (ROWEX),0.0,,0.0,N,N,PIRFENIDONE
94400,"Hollister Moderma Flex CeraPlus Drainable Pouch wit Skin Barrier Convex/Soft Convex 530200/01,531200/01,540200/01/25/29/32,541200/01/25/29/32/35/38,546200/01,548200/01 30 (A)",30,,"HOLLISTER 530200/01,531200/01,540200/01/25/29/32,541200/01/25/29/32/35/38,546200/01,548200/01 MODERM",167.84,,0.0,N,N,
66881,Rosuvastatin (Rowa) Film Coated Tabs. 40 mg. 28 (A),28,40MG,ROSUVASTATIN (ROWA),8.16,,8.1592,N,Y,ROSUVASTATIN
66882,Sitagliptin (Accord Healthcare Ltd.) Film Coated Tabs. 25 mg. 28 (A),28,25MG,SITAGLIPTIN (ACCORD HEALTHCARE LTD.),11.42,,0.0,N,N,SITAGLIPTIN
66883,Sitagliptin (Accord Healthcare Ltd.) Film Coated Tabs. 50 mg. 28 (A),28,50MG,SITAGLIPTIN (ACCORD HEALTHCARE LTD.),11.4,,0.0,N,N,SITAGLIPTIN
66884,Sitagliptin (Accord Healthcare Ltd.) Film Coated Tabs. 100 mg. 28 (A),28,100MG,SITAGLIPTIN (ACCORD HEALTHCARE LTD.),9.95,,9.94,N,Y,SITAGLIPTIN
86457,Urgoclean AG Silver Hydrofibres Wound Dressing 10 cm x 10 cm 552155 1 (A),1,,URGOCLEAN AG SILVER HYDROFIBRES 10 CM X 10 CM 552155,2.93,,0.0,N,N,
86449,Urgostart Plus Pad Protease Modulating Wound Dressing 6 cm x 6 cm 552301 1 (A),1,,URGOSTART PLUS PAD PROTEASE MODULATING 6 CM X 6 CM 552301,3.14,,0.0,N,N,
86450,Urgostart Plus Pad Protease Modulating Wound Dressing 10 cm x 10 cm 552302 1 (A),1,,URGOSTART PLUS PAD PROTEASE MODULATING 10 CM X 10 CM 552302,4.61,,0.0,N,N,
86451,Urgostart Plus Pad Protease Modulating Wound Dressing 15 cm x 20 cm 552305 1 (A),1,,URGOSTART PLUS PAD PROTEASE MODULATING 15 CM X 20 CM 552305,10.32,,0.0,N,N,
86447,Urgostart Contact Layer Wound Dressing 5 x 7 cm 550276 1 (A),1,,URGOSTART CONTACT LAYER 5 X 7 CM 550276,2.84,,0.0,N,N,
67060,Betahistine Dihydrochloride (Azure Pharmaceuticals) Tabs. 16 mg. 84 (A),84,16MG,BETAHISTINE DIHYDROCHLORIDE (AZURE PHARMACEUTICALS),7.26,,7.2576,N,Y,BETAHISTINE
67050,Apixaban Mylan Film Coated Tabs. 5 mg. 56 (A),56,5MG,APIXABAN MYLAN,24.71,,0.0,N,N,APIXABAN
81350,Mevalia Bread/Cake Mix 500 G. Pack 1  (A),1,,MEVALIA BREAD/CAKE MIX 500 G. PACK,7.5,,0.0,N,N,BREAD/BREAD MIX/CEREAL/EGG REPLACER/FLOUR ETC. - LOW PROTEIN
89262,Orphacol Hard Caps. 50 mg. 30 (A),30,50MG,ORPHACOL,0.0,,0.0,N,N,CHOLIC ACID
89263,Orphacol Hard Caps. 250 mg. 30 (A),30,250MG,ORPHACOL ,0.0,,0.0,N,N,CHOLIC ACID
89265,Viread (Originalis B.V.) Film Coated Tabs. 245 mg. 30  (A),30,245MG,VIREAD (ORIGINALIS B.V.) ,0.0,,0.0,N,N,TENOFOVIR DISOPROXIL
89266,Vumerity Gastro Resistant Hard Caps. 231 mg. 120 (A),120,231MG,VUMERITY GASTRO RESISTANT,0.0,,0.0,N,N,DIROXIMEL FUMARATE
86455,Urgostart Plus Border Protease Modulating Wound Dressing 15 cm x 20 cm 552296 1 (A),1,,URGOSTART PLUS BORDER PROTEASE MODULATING 15 CM X 20 CM 552296,10.18,,0.0,N,N,
96102,Class Medical Trans Urethral Catheter Safety Valve (TUCSV) 03018000 1 (A),1,,CLASS MEDICAL TRANS URETHRAL CATHETER SAFETY VALVE (TUCSV) 03018000,11.91,,0.0,N,N,
96104,Clinimed LBF Barrier Film Foam Applicator 3825 2 ml. Sachet 5 (A),5,,CLINIMED 3825 LBF BARRIER FILM FOAM APPLICATOR 2 ML.,6.9,,0.0,N,N,
96106,Clinimed LBF Barrier Film Spray 3826 50 ml. Pack 1 (A),1,,CLINIMED 3826 LBF BARRIER FILM 50 ML.,11.7,,0.0,N,N,
96103,Clinisupplies Leg Bag Straps  P10LS 5 Pairs 10 (A),10,,CLINISUPPLIES P10LS LEG BAG STRAPS 5 PAIRS,16.75,,0.0,N,N,
89243,Afinitor (Originalis B.V.) Tabs. 2.5 mg. 30  (A),30,2.5MG,AFINITOR (ORIGINALIS B.V.),0.0,,0.0,N,N,EVEROLIMUS
89246,Bosulif (Originalis B.V.) Film Coated Tabs. 100 mg. 28  (A),28,100MG,BOSULIF (ORIGINALIS B.V.),0.0,,0.0,N,N,BOSUTINIB
89247,Bosulif (Originalis B.V.) Film Coated Tabs. 500 mg. 28  (A),28,500MG,BOSULIF (ORIGINALIS B.V.),0.0,,0.0,N,N,BOSUTINIB
89230,Copaxone (P.C.O. Mfg.) Soln. for Inj. in Pre-filled Syr. 40 mg./ml. 12 (A),12,40MG/ML,COPAXONE (P.C.O. MFG.) SOLN. FOR INJ. IN,0.0,,0.0,N,N,GLATIRAMER ACETATE
89231,Dasatinib TEVA Film Coated Tabs. 20 mg. 60 (A),60,20MG,DASATINIB TEVA,0.0,,0.0,N,N,DASATINIB
67054,Apeneta (KRKA Pharma) Prolonged Release Tabs. 100 mg. 60 (A),60,100MG,APENETA (KRKA PHARMA) PROLONGED RELEASE,27.22,,0.0,N,N,TAPENTADOL
67055,Apeneta (KRKA Pharma) Prolonged Release Tabs. 150 mg. 60 (A),60,150MG,APENETA (KRKA PHARMA) PROLONGED RELEASE ,40.82,,0.0,N,N,TAPENTADOL
67061,Drovelis Film Coated Tabs. 3 mg./14.2 mg. 28  (A),28,3/14.2MG,DROVELIS ,8.55,,0.0,N,N,DROSPIRENONE & ESTETROL
67056,Apeneta (KRKA Pharma) Prolonged Release Tabs. 200 mg. 60 (A),60,200MG,APENETA (KRKA PHARMA) PROLONGED RELEASE,54.43,,0.0,N,N,TAPENTADOL
67057,Apeneta (KRKA Pharma) Prolonged Release Tabs. 250 mg. 60 (A),60,250MG,APENETA (KRKA PHARMA) PROLONGED RELEASE,68.04,,0.0,N,N,TAPENTADOL
86478,Readywrap Adjustable Compression Wrap System Foot CT Reg/Long Beige/Black Small to XX-Large 1 (A),1,,READYWRAP ADJUSTABLE COMPRESSION WRAP SYSTEM FOOT CT REG/LONG BEIGE/BLACK SMALL TO XX-LARGE,45.98,,0.0,N,N,COHESIVE BANDAGE
96107,"Coloplast SpeediCath Flex Set Catheter with Flexible Tip & Urine Bag (Male) 28931, 28932, 28934, 28936, CH10, CH12, CH14, CH16 30 (A)",30,,"COLOPLAST 28931, 28932, 28934, 28936 SPEEDICATH FLEX SET CH10, CH12, CH14, CH16",111.55,,0.0,N,N,
96110,"Hollister Infyna Chic Hydrophilic Intermittent Catheter 7008, 7010, 7012, 7014 30 (A)",30,,"HOLLISTER 7008, 7010, 7012, 7014 INFYNA CHIC HYDROPHILIC INTERMITTENT",57.3,,0.0,N,N,
81431,Glucerna ADVANCE 1.6 kcal 220 ml. Bottle 1 (A),1,,GLUCERNA ADVANCE 1.6 KCAL 220 ML. BOTTLE ,2.75,,0.0,N,N,CLINICAL NUTRITIONAL PRODUCTS
89242,Pirfenidone TEVA Film Coated Tabs. 801 mg. 84 (A),84,801MG,PIRFENIDONE TEVA,0.0,,0.0,N,N,PIRFENIDONE
86903,Freestyle Libre 3 Plus Sensor 1 (A),1,,FREESTYLE LIBRE 3 PLUS,56.57,,0.0,N,N,CONTINUOUS GLUCOSE MONITORING SENSOR
67399,Aldara (iMED Healthcare Ltd.) 5% Cream Sachets 12 (A),12,5%,ALDARA (IMED HEALTHCARE LTD),51.99,,0.0,N,N,IMIQUIMOD
67400,Doxycycline (Athlone Pharma) Hard Caps. 50 mg. 28 (A),28,50MG,DOXYCYCLINE (ATHLONE PHARMA),4.4,,0.0,Y,N,DOXYCYCLINE 
67401,Esomeprazole (Pinewood) Gastro Resistant Tabs. 20 mg. 28 (A),28,20MG,ESOMEPRAZOLE (PINEWOOD) GASTRO RESISTANT,3.33,,3.3292,N,Y,ESOMEPRAZOLE
67420,Lubion Soln. for Inj. in Pre-filled Syringe 25 mg. 7 (A),7,25MG,LUBION SOLN. FOR INJ. IN,50.76,,0.0,N,N,PROGESTERONE
22207,Nebido (HRT) Soln. for Injection 250 mg./ml. 4 ml. 1 (A),1,250MG/ML,NEBIDO (HRT),92.13,,0.0,N,N,TESTOSTERONE
22210,Testarzon (HRT) Transdermal Gel Pump 20 mg./G. 85.5 G. Pack 1 (A),1,20MG/G,TESTARZON (HRT) TRANSDERMAL,45.22,,0.0,N,N,TESTOSTERONE
22211,Testogel (HRT) Gel 16.2 mg/G. Pump Pack 1 (A),1,16.2MG/G,TESTOGEL (HRT) GEL PUMP,40.06,,0.0,N,N,TESTOSTERONE
22212,Testogel (HRT) Gel Sachets 50 mg./5 G. 30 (A),30,50MG/5 G,TESTOGEL (HRT),38.06,,0.0,N,N,TESTOSTERONE
22213,Tostran (HRT) Gel 2% 60 G. (B),60,2%,TOSTRAN (HRT),31.77,,0.0,N,N,TESTOSTERONE
67304,Abilify Maintena (BModesto B.V.) Powder and Solvent for Prolonged Release Susp. for Inj. in Pre-filled Syr. 400 mg. 1 (A),1,400MG,ABILIFY MAINTENA (BMODESTO B.V.) POWDER AND SOLVENT FOR PROLONGED RELEASE SUSP. FOR INJ. IN,285.71,,0.0,N,N,ARIPIPRAZOLE
67311,Bisoprolol Zentiva Tabs. 2.5 mg. 28 (A),28,2.5MG,BISOPROLOL ZENTIVA,1.4,,1.4,N,Y,BISOPROLOL
67312,Bisoprolol Zentiva Tabs. 3.75 mg. 28 (A),28,3.75MG,BISOPROLOL ZENTIVA,3.36,,3.36,N,Y,BISOPROLOL
67313,Bisoprolol Zentiva Tabs. 5 mg. 28 (A),28,5MG,BISOPROLOL ZENTIVA,1.4,,1.4,N,Y,BISOPROLOL
67314,Bisoprolol Zentiva Tabs. 7.5 mg. 28 (A),28,7.5MG,BISOPROLOL ZENTIVA,4.2,,4.2,N,Y,BISOPROLOL
67315,Bisoprolol Zentiva Tabs. 10 mg. 28 (A),28,10MG,BISOPROLOL ZENTIVA,2.24,,2.24,N,Y,BISOPROLOL
67316,Briviact (Originalis B.V.) Film Coated Tabs. 25 mg. 56  (A),56,25MG,BRIVIACT (ORIGINALIS B.V.),104.67,,0.0,N,N,BRIVARACETAM
67317,Briviact (Originalis B.V.) Film Coated Tabs. 50 mg. 56 (A),56,50MG,BRIVIACT (ORIGINALIS B.V.),104.95,,0.0,N,N,BRIVARACETAM
67319,Briviact (Originalis B.V.) Film Coated Tabs. 100 mg. 56 (A),56,100MG,BRIVIACT (ORIGINALIS B.V.),106.37,,0.0,N,N,BRIVARACETAM
67322,Crestor (iMED Healthcare Ltd.) Film Coated Tabs. 20 mg. 28 (A),28,20MG,CRESTOR (IMED HEALTHCARE LTD.),26.81,,4.8412,N,Y,ROSUVASTATIN
67323,Crestor (iMED Healthcare Ltd.) Film Coated Tabs. 40 mg. 28 (A),28,40MG,CRESTOR (IMED HEALTHCARE LTD.),27.54,,8.1592,N,Y,ROSUVASTATIN
67324,Cymbalta (BModesto B.V.) Hard Gastro Resistant Caps. 60 mg. 28 (A),28,60MG,CYMBALTA (BMODESTO B.V.) HARD GASTRO RESISTANT,17.9,,7.8596,N,Y,DULOXETINE
67325,Cymbalta (iMED Healthcare Ltd.) Hard Gastro Resistant Caps. 60 mg. 28 (A),28,60MG,CYMBALTA (IMED HEALTHCARE LTD.) HARD GASTRO RESISTANT,14.08,,7.8596,N,Y,DULOXETINE
67326,Efient (iMED Healthcare Ltd.) Film Coated Tabs. 10 mg. 28 (A),28,10MG,EFIENT (IMED HEALTHCARE LTD.),23.41,,0.0,N,N,PRASUGREL
67327,Flucloxacillin (Athlone Labs.) Caps. 500 mg. 28 (A),28,500MG,FLUCLOXACILLIN (ATHLONE LABS.),9.07,,0.0,Y,N,FLUCLOXACILLIN
67328,Imuran (iMED Healthcare Ltd.) Film Coated Tabs. 25 mg. 100 (A),100,25MG,IMURAN (IMED HEALTHCARE LTD.),18.55,,0.0,N,N,AZATHIOPRINE
67329,Innovace (iMED Healthcare Ltd.) Tabs. 10 mg. 28 (A),28,10MG,INNOVACE (IMED HEALTHCARE LTD.),5.23,,0.0,N,N,ENALAPRIL MALEATE
67330,Keppra (iMED Healthcare Ltd.) Film Coated Tabs. 1000 mg. 60 (A),60,1000MG,KEPPRA (IMED HEALTHCARE LTD.),56.54,,0.0,N,N,LEVETIRACETAM
67331,Ondansetron (Kora Healthcare) Syrup 4 mg./5 ml. 50 ml. (B),50,4MG/5 ML,ONDANSETRON (KORA HEALTHCARE),15.89,,0.0,N,N,ONDANSETRON
77516,Pantup Gastro-Resistant Tabs. 20 mg. 28 (A),28,20MG,PANTUP GASTRO-RESISTANT,2.12,,2.1196,N,Y,PANTOPRAZOLE
52750,Xymel Comp Film Coated Tabs. 37.5 mg./325 mg. 60 (A),60,37.5/325MG,XYMEL COMP ,4.0,,3.996,N,Y,TRAMADOL AND PARACETAMOL
22201,Crinone (HRT) 8% Vag. Gel Applicator 15 (A),15,8%,CRINONE (HRT) VAG GEL,45.11,,0.0,N,N,PROGESTERONE
86901,Freestyle Libre 2 Plus Sensor 1 (A),1,,FREESTYLE LIBRE 2 PLUS,47.14,,0.0,N,N,CONTINUOUS GLUCOSE MONITORING SENSOR
22202,Crinone (HRT) (P.C.O. Mfg.) 8% Vag. Gel Applicator 15 (A),15,8%,CRINONE (HRT) (P.C.O. MFG.) VAG. GEL,43.79,,0.0,N,N,PROGESTERONE
22203,Crinone (HRT) (iMED Healthcare Ltd.) 8 % Vag. Gel Applicator 15 (A),15,8%,CRINONE (HRT) (IMED HEALTHCARE LTD.) VAG. GEL,43.76,,0.0,N,N,PROGESTERONE
22204,Crinone (HRT) (Lexon Ireland) 8% Vag. Gel Applicator 15 (A),15,8%,CRINONE (HRT) (LEXON IRELAND) VAG. GEL,43.76,,0.0,N,N,PROGESTERONE
22205,Mirena (HRT) (P.C.O. Mfg.) 20 mcg./24 hrs. Intrauterine System Pack 1 (A),1,20MCG/24 HRS,MIRENA (HRT) (P.C.O. MFG.) INTRAUTERINE SYSTEM,112.43,,0.0,N,N,PLASTIC IUD WITH PROGESTOGEN
22206,Mirena (HRT) Intrauterine System 20 mcg./24 hrs. Pack 1 (A),1,20MCG/24 HRS,MIRENA (HRT) INTRAUTERINE SYSTEM,115.91,,0.0,N,N,PLASTIC IUD WITH PROGESTOGEN
67303,Abilify (iMED Healthcare Ltd.) Oral Soln. 1 mg./ml. 150 ml. (B),150,1MG/ML,ABILIFY (IMED HEALTHCARE LTD.),71.96,,0.0,N,N,ARIPIPRAZOLE
67302,Naproxen/Esomeprazole (Rowex) Modified Release Tabs. 500 mg./20 mg. 60 (A),60,500/20MG,NAPROXEN/ESOMEPRAZOLE (ROWEX) MODIFIED RELEASE,7.5,,0.0,N,N,NAPROXEN AND ESOMEPRAZOLE
55571,Vivelle Transdermal Patch 37.5 mcg./24 hours 8 (A),8,37.5MCG,VIVELLE TRANSDERMAL,6.03,,0.0,N,N,ESTRADIOL
67352,Brodilaten Nebuliser Soln. 5.0 mg./2.5 ml. 30 (A),30,5.0MG/2.5 ML,BRODILATEN NEBULISER,9.58,,0.0,N,N,SALBUTAMOL
67353,Invokana (BModesto B.V.) Film Coated Tabs. 300 mg. 30 (A),30,300MG,INVOKANA (BMODESTO B.V.),52.81,,0.0,N,N,CANAGLIFLOZIN
67354,Lamictal (iMED Healthcare Ltd.) Dispersible/Chewable Tabs. 25 mg. 56 (A),56,25MG,LAMICTAL (IMED HEALTHCARE LTD.) DISPERSIBLE/CHEWABLE,10.56,,0.0,N,N,LAMOTRIGINE
67355,Lamictal (iMED Healthcare Ltd.) Tabs. 25 mg. 56 (A),56,25MG,LAMICTAL (IMED HEALTHCARE LTD.),13.21,,0.0,N,N,LAMOTRIGINE
89233,Dasatinib TEVA Film Coated Tabs. 70 mg. 60 (A),60,70MG,DASATINIB TEVA,0.0,,0.0,N,N,DASATINIB
66846,Dnord Soft Caps. 255 mcg. 10 (A),10,255MCG,DNORD ,16.32,,0.0,N,N,CALCIFEDIOL
66866,NiQuitin Mini Mint Lozenges 2 mg. 100 (A),100,2MG,NIQUITIN MINI MINT,17.14,,0.0,N,N,NICOTINE REPLACEMENT THERAPY
81356,Mevalia Frollini Shortbread 200 G. Pack 1  (A),1,,MEVALIA FROLLINI SHORTBREAD 200 G. PACK ,6.5,,0.0,N,N,BISCUITS - LOW PROTEIN 
81365,Mevalia Rice 400 G. Pack 1 (A),1,,MEVALIA RICE 400 G. PACK,5.0,,0.0,N,N,PASTA - LOW PROTEIN
81342,Foodlink Extra Sachet 85 G. 7  (A),7,,FOODLINK EXTRA SACHET 85 G.,15.33,,0.0,N,N,CLINICAL NUTRITIONAL PRODUCTS - POWDERED ONS
81354,Mevalia Cookies 200 G. Pack 1  (A),1,,MEVALIA COOKIES 200 G. PACK,6.5,,0.0,N,N,BISCUITS- LOW PROTEIN
81371,Promin Low Protein Classic/Chocolate Cake Mix 500 G. Pack 1 (A),1,,PROMIN LOW PROTEIN CLASSIC/CHOCOLATE CAKE MIX 500 G. PACK,7.5,,0.0,N,N,BREAD/BREAD MIX/CEREAL/EGG REPLACER/FLOUR ETC. - LOW PROTEIN
81374,Promin Low Protein Scrambled Egg and Omelette Mix 500 G. Pack 1  (A),1,,PROMIN LOW PROTEIN SCRAMBLED EGG AND OMELETTE MIX 500 G. PACK,12.0,,0.0,N,N,BREAD/BREAD MIX/CEREAL/EGG REPLACER/FLOUR ETC. - LOW PROTEIN
